N=1000, I0=1, t_max=100000, gamma=0.1, sigma=0
timestep,source_label,target_label,source_during,target_before,target_after,S_total,I_total,M_total
755,359,769,S,S,S,999,1,0
756,661,384,S,S,S,999,1,0
757,168,163,S,S,S,999,1,0
758,21,226,S,S,S,999,1,0
759,188,458,S,S,S,999,1,0
760,427,919,S,S,S,999,1,0
761,223,551,S,S,S,999,1,0
762,773,767,S,S,S,999,1,0
763,27,751,S,S,S,999,1,0
764,6,550,S,S,S,999,1,0
765,983,657,S,S,S,999,1,0
766,351,706,S,S,S,999,1,0
767,629,618,S,S,S,999,1,0
768,848,136,S,S,S,999,1,0
769,16,709,S,S,S,999,1,0
770,256,572,S,S,S,999,1,0
771,180,475,S,S,S,999,1,0
772,296,55,S,S,S,999,1,0
773,921,448,S,S,S,999,1,0
774,361,733,S,S,S,999,1,0
775,854,723,S,S,S,999,1,0
776,113,407,S,S,S,999,1,0
777,921,37,S,S,S,999,1,0
778,768,818,S,S,S,999,1,0
779,232,500,S,S,S,999,1,0
780,717,29,S,S,S,999,1,0
781,397,527,S,S,S,999,1,0
782,191,33,S,S,S,999,1,0
783,834,175,S,S,S,999,1,0
784,866,729,S,S,S,999,1,0
785,373,822,S,S,S,999,1,0
786,904,346,S,S,S,999,1,0
787,825,592,S,S,S,999,1,0
788,392,479,S,S,S,999,1,0
789,410,404,S,S,S,999,1,0
790,199,76,S,S,S,999,1,0
791,550,731,S,S,S,999,1,0
792,967,825,S,S,S,999,1,0
793,481,565,S,S,S,999,1,0
794,916,687,S,S,S,999,1,0
795,738,226,S,S,S,999,1,0
796,567,790,S,S,S,999,1,0
797,333,951,S,S,S,999,1,0
798,642,85,S,S,S,999,1,0
799,688,52,S,S,S,999,1,0
800,982,154,S,S,S,999,1,0
801,652,282,S,S,S,999,1,0
802,559,873,S,S,S,999,1,0
803,602,803,S,S,S,999,1,0
804,770,907,S,S,S,999,1,0
805,275,46,S,S,S,999,1,0
806,330,360,S,S,S,999,1,0
807,134,267,S,S,S,999,1,0
808,792,242,S,S,S,999,1,0
809,551,608,S,S,S,999,1,0
810,397,585,S,S,S,999,1,0
811,995,953,S,S,S,999,1,0
812,156,340,S,S,S,999,1,0
813,619,131,S,S,S,999,1,0
814,47,240,S,S,S,999,1,0
815,659,689,S,S,S,999,1,0
816,169,913,S,S,S,999,1,0
817,440,255,S,S,S,999,1,0
818,901,980,S,S,S,999,1,0
819,329,689,S,S,S,999,1,0
820,634,262,S,S,S,999,1,0
821,217,540,S,S,S,999,1,0
822,342,292,S,S,S,999,1,0
823,752,260,S,S,S,999,1,0
824,623,471,S,S,S,999,1,0
825,384,430,S,S,S,999,1,0
826,710,120,S,S,S,999,1,0
827,568,947,S,S,S,999,1,0
828,938,492,S,S,S,999,1,0
829,258,797,S,S,S,999,1,0
830,729,532,S,S,S,999,1,0
831,866,193,S,S,S,999,1,0
832,523,939,S,S,S,999,1,0
833,175,780,S,S,S,999,1,0
834,262,371,S,S,S,999,1,0
835,286,464,S,S,S,999,1,0
836,125,249,S,S,S,999,1,0
837,165,933,S,S,S,999,1,0
838,587,454,S,S,S,999,1,0
839,414,118,S,S,S,999,1,0
840,669,194,S,S,S,999,1,0
841,896,841,S,S,S,999,1,0
842,51,828,S,S,S,999,1,0
843,712,323,S,S,S,999,1,0
844,663,826,S,S,S,999,1,0
845,825,314,S,S,S,999,1,0
846,522,683,S,S,S,999,1,0
847,172,506,S,S,S,999,1,0
848,422,612,S,S,S,999,1,0
849,669,102,S,S,S,999,1,0
850,447,216,S,S,S,999,1,0
851,884,811,S,S,S,999,1,0
852,853,517,S,S,S,999,1,0
853,982,238,S,S,S,999,1,0
854,880,734,S,S,S,999,1,0
855,932,240,S,S,S,999,1,0
856,809,658,S,S,S,999,1,0
857,886,802,S,S,S,999,1,0
858,456,693,S,S,S,999,1,0
859,462,526,S,S,S,999,1,0
860,952,629,S,S,S,999,1,0
861,288,513,S,S,S,999,1,0
862,994,756,S,S,S,999,1,0
863,858,191,S,S,S,999,1,0
864,81,491,S,S,S,999,1,0
865,155,157,S,S,S,999,1,0
866,775,379,S,S,S,999,1,0
867,12,151,S,S,S,999,1,0
868,164,975,S,S,S,999,1,0
869,812,339,S,S,S,999,1,0
870,664,526,S,S,S,999,1,0
871,253,539,S,S,S,999,1,0
872,401,492,S,S,S,999,1,0
873,115,654,S,S,S,999,1,0
874,315,760,S,S,S,999,1,0
875,112,256,S,S,S,999,1,0
876,675,567,S,S,S,999,1,0
877,980,354,S,S,S,999,1,0
878,430,386,S,S,S,999,1,0
879,262,36,S,S,S,999,1,0
880,799,725,S,S,S,999,1,0
881,587,368,S,S,S,999,1,0
882,769,700,S,S,S,999,1,0
883,142,29,S,S,S,999,1,0
884,177,406,S,S,S,999,1,0
885,163,684,S,S,S,999,1,0
886,180,448,S,S,S,999,1,0
887,113,228,S,S,S,999,1,0
888,531,777,S,S,S,999,1,0
889,620,837,S,S,S,999,1,0
890,357,876,S,S,S,999,1,0
891,682,649,S,S,S,999,1,0
892,127,725,S,S,S,999,1,0
893,294,954,S,S,S,999,1,0
894,101,826,S,S,S,999,1,0
895,470,36,S,S,S,999,1,0
896,771,612,S,S,S,999,1,0
897,161,42,S,S,S,999,1,0
898,414,129,S,S,S,999,1,0
899,616,843,S,S,S,999,1,0
900,651,783,S,S,S,999,1,0
901,644,15,S,S,S,999,1,0
902,284,298,S,S,S,999,1,0
903,624,719,S,S,S,999,1,0
904,969,139,S,S,S,999,1,0
905,788,766,S,S,S,999,1,0
906,420,547,S,S,S,999,1,0
907,462,620,S,S,S,999,1,0
908,586,251,S,S,S,999,1,0
909,93,920,S,S,S,999,1,0
910,377,420,S,S,S,999,1,0
911,887,234,S,S,S,999,1,0
912,892,263,S,S,S,999,1,0
913,373,742,S,S,S,999,1,0
914,538,292,S,S,S,999,1,0
915,211,401,S,S,S,999,1,0
916,827,889,S,S,S,999,1,0
917,853,524,S,S,S,999,1,0
918,517,579,S,S,S,999,1,0
919,47,268,S,S,S,999,1,0
920,172,243,S,S,S,999,1,0
921,680,178,S,S,S,999,1,0
922,521,711,S,S,S,999,1,0
923,253,222,S,S,S,999,1,0
924,55,383,S,S,S,999,1,0
925,961,687,S,S,S,999,1,0
926,519,550,S,S,S,999,1,0
927,691,738,S,S,S,999,1,0
928,101,131,S,S,S,999,1,0
929,642,449,S,S,S,999,1,0
930,109,847,S,S,S,999,1,0
931,989,853,S,S,S,999,1,0
932,792,912,S,S,S,999,1,0
933,637,279,S,S,S,999,1,0
934,790,572,S,S,S,999,1,0
935,502,931,S,S,S,999,1,0
936,25,656,S,S,S,999,1,0
937,326,26,S,S,S,999,1,0
938,873,814,S,S,S,999,1,0
939,871,489,S,S,S,999,1,0
940,607,919,S,S,S,999,1,0
941,551,658,S,S,S,999,1,0
942,556,37,S,S,S,999,1,0
943,749,374,S,S,S,999,1,0
944,98,156,S,S,S,999,1,0
945,729,558,S,S,S,999,1,0
946,718,205,S,S,S,999,1,0
947,69,478,S,S,S,999,1,0
948,28,494,S,S,S,999,1,0
949,270,656,S,S,S,999,1,0
950,916,595,S,S,S,999,1,0
951,211,377,S,S,S,999,1,0
952,808,625,S,S,S,999,1,0
953,166,187,S,S,S,999,1,0
954,843,505,S,S,S,999,1,0
955,943,125,S,S,S,999,1,0
956,709,549,S,S,S,999,1,0
957,736,96,S,S,S,999,1,0
958,378,600,S,S,S,999,1,0
959,42,493,S,S,S,999,1,0
960,44,700,S,S,S,999,1,0
961,676,41,S,S,S,999,1,0
962,171,126,S,S,S,999,1,0
963,887,218,S,S,S,999,1,0
964,685,717,S,S,S,999,1,0
965,296,428,S,S,S,999,1,0
966,865,630,S,S,S,999,1,0
967,494,333,S,S,S,999,1,0
968,851,937,S,S,S,999,1,0
969,765,455,S,S,S,999,1,0
970,574,954,S,S,S,999,1,0
971,582,860,S,S,S,999,1,0
972,510,100,S,S,S,999,1,0
973,277,348,S,S,S,999,1,0
974,881,525,S,S,S,999,1,0
975,250,387,S,S,S,999,1,0
976,356,116,S,S,S,999,1,0
977,933,270,S,S,S,999,1,0
978,463,808,S,S,S,999,1,0
979,876,728,S,S,S,999,1,0
980,970,326,S,S,S,999,1,0
981,72,334,S,S,S,999,1,0
982,429,26,S,S,S,999,1,0
983,664,227,S,S,S,999,1,0
984,646,952,S,S,S,999,1,0
985,950,21,S,S,S,999,1,0
986,764,803,S,S,S,999,1,0
987,790,951,S,S,S,999,1,0
988,537,701,S,S,S,999,1,0
989,872,285,S,S,S,999,1,0
990,495,237,S,S,S,999,1,0
991,110,190,S,S,S,999,1,0
992,159,472,S,S,S,999,1,0
993,886,859,S,S,S,999,1,0
994,907,684,S,S,S,999,1,0
995,862,146,S,S,S,999,1,0
996,797,153,S,S,S,999,1,0
997,181,505,S,S,S,999,1,0
998,568,703,S,S,S,999,1,0
999,574,148,S,S,S,999,1,0
1000,970,981,S,S,S,999,1,0
1001,591,996,S,S,S,999,1,0
1002,269,719,S,S,S,999,1,0
1003,876,32,S,S,S,999,1,0
1004,998,439,S,S,S,999,1,0
1005,734,107,S,S,S,999,1,0
1006,626,284,S,S,S,999,1,0
1007,405,438,S,S,S,999,1,0
1008,177,972,S,S,S,999,1,0
1009,338,712,S,S,S,999,1,0
1010,529,847,S,S,S,999,1,0
1011,257,488,S,S,S,999,1,0
1012,59,379,S,S,S,999,1,0
1013,885,828,S,S,S,999,1,0
1014,874,476,S,S,S,999,1,0
1015,811,122,S,S,S,999,1,0
1016,581,900,S,S,S,999,1,0
1017,771,95,S,S,S,999,1,0
1018,354,488,S,S,S,999,1,0
1019,917,703,S,S,S,999,1,0
1020,974,22,S,S,S,999,1,0
1021,842,555,S,S,S,999,1,0
1022,905,55,S,S,S,999,1,0
1023,607,848,S,S,S,999,1,0
1024,104,858,S,S,S,999,1,0
1025,675,572,S,S,S,999,1,0
1026,927,685,S,S,S,999,1,0
1027,752,34,S,S,S,999,1,0
1028,402,164,S,S,S,999,1,0
1029,74,534,S,S,S,999,1,0
1030,941,526,S,S,S,999,1,0
1031,442,719,S,S,S,999,1,0
1032,637,263,S,S,S,999,1,0
1033,75,293,S,S,S,999,1,0
1034,131,765,S,S,S,999,1,0
1035,543,877,S,S,S,999,1,0
1036,107,448,S,S,S,999,1,0
1037,812,8,S,S,S,999,1,0
1038,689,502,S,S,S,999,1,0
1039,297,585,S,S,S,999,1,0
1040,966,455,S,S,S,999,1,0
1041,361,443,S,S,S,999,1,0
1042,364,471,S,S,S,999,1,0
1043,799,835,S,S,S,999,1,0
1044,847,581,S,S,S,999,1,0
1045,447,519,S,S,S,999,1,0
1046,230,642,S,S,S,999,1,0
1047,839,958,S,S,S,999,1,0
1048,535,435,S,S,S,999,1,0
1049,167,45,S,S,S,999,1,0
1050,794,439,S,S,S,999,1,0
1051,210,101,S,S,S,999,1,0
1052,408,752,S,S,S,999,1,0
1053,445,135,S,S,S,999,1,0
1054,412,283,S,S,S,999,1,0
1055,501,404,S,S,S,999,1,0
1056,693,204,S,S,S,999,1,0
1057,909,847,S,S,S,999,1,0
1058,72,326,S,S,S,999,1,0
1059,695,62,S,S,S,999,1,0
1060,241,798,S,S,S,999,1,0
1061,216,741,S,S,S,999,1,0
1062,961,808,S,S,S,999,1,0
1063,424,34,S,S,S,999,1,0
1064,688,666,S,S,S,999,1,0
1065,601,219,S,S,S,999,1,0
1066,251,39,S,S,S,999,1,0
1067,810,464,S,S,S,999,1,0
1068,354,600,S,S,S,999,1,0
1069,116,810,S,S,S,999,1,0
1070,149,830,S,S,S,999,1,0
1071,23,430,S,S,S,999,1,0
1072,407,446,S,S,S,999,1,0
1073,851,159,S,S,S,999,1,0
1074,304,353,S,S,S,999,1,0
1075,267,945,S,S,S,999,1,0
1076,852,95,S,S,S,999,1,0
1077,449,601,S,S,S,999,1,0
1078,639,656,S,S,S,999,1,0
1079,845,459,S,S,S,999,1,0
1080,673,965,S,S,S,999,1,0
1081,38,920,S,S,S,999,1,0
1082,236,712,S,S,S,999,1,0
1083,334,977,S,S,S,999,1,0
1084,351,633,S,S,S,999,1,0
1085,933,220,S,S,S,999,1,0
1086,926,436,S,S,S,999,1,0
1087,357,217,S,S,S,999,1,0
1088,436,988,S,S,S,999,1,0
1089,146,23,S,S,S,999,1,0
1090,520,491,S,S,S,999,1,0
1091,907,831,S,S,S,999,1,0
1092,606,851,S,S,S,999,1,0
1093,911,89,S,S,S,999,1,0
1094,953,378,S,S,S,999,1,0
1095,134,378,S,S,S,999,1,0
1096,963,130,S,S,S,999,1,0
1097,474,773,S,S,S,999,1,0
1098,212,900,S,S,S,999,1,0
1099,653,573,S,S,S,999,1,0
1100,136,845,S,S,S,999,1,0
1101,523,119,S,S,S,999,1,0
1102,210,536,S,S,S,999,1,0
1103,998,360,S,S,S,999,1,0
1104,602,715,S,S,S,999,1,0
1105,117,822,S,S,S,999,1,0
1106,381,535,S,S,S,999,1,0
1107,295,607,S,S,S,999,1,0
1108,715,307,S,S,S,999,1,0
1109,914,783,S,S,S,999,1,0
1110,322,700,S,S,S,999,1,0
1111,598,216,S,S,S,999,1,0
1112,648,532,S,S,S,999,1,0
1113,15,676,S,S,S,999,1,0
1114,893,399,S,S,S,999,1,0
1115,379,566,S,S,S,999,1,0
1116,339,520,S,S,S,999,1,0
1117,753,95,S,S,S,999,1,0
1118,3,143,S,S,S,999,1,0
1119,109,547,S,S,S,999,1,0
1120,406,217,S,S,S,999,1,0
1121,126,675,S,S,S,999,1,0
1122,734,946,S,S,S,999,1,0
1123,301,68,S,S,S,999,1,0
1124,898,905,S,S,S,999,1,0
1125,696,54,S,S,S,999,1,0
1126,931,604,S,S,S,999,1,0
1127,852,434,S,S,S,999,1,0
1128,504,53,S,S,S,999,1,0
1129,843,764,S,S,S,999,1,0
1130,32,307,S,S,S,999,1,0
1131,791,795,S,S,S,999,1,0
1132,753,523,S,S,S,999,1,0
1133,350,617,S,S,S,999,1,0
1134,150,331,S,S,S,999,1,0
1135,894,91,S,S,S,999,1,0
1136,451,282,S,S,S,999,1,0
1137,459,475,S,S,S,999,1,0
1138,934,220,S,S,S,999,1,0
1139,356,4,S,S,S,999,1,0
1140,188,212,S,S,S,999,1,0
1141,961,40,S,S,S,999,1,0
1142,955,809,S,S,S,999,1,0
1143,455,996,S,S,S,999,1,0
1144,679,958,S,S,S,999,1,0
1145,896,317,S,S,S,999,1,0
1146,616,525,S,S,S,999,1,0
1147,840,979,S,S,S,999,1,0
1148,17,951,S,S,S,999,1,0
1149,241,352,S,S,S,999,1,0
1150,800,783,S,S,S,999,1,0
1151,857,644,S,S,S,999,1,0
1152,515,834,S,S,S,999,1,0
1153,108,582,S,S,S,999,1,0
1154,185,781,S,S,S,999,1,0
1155,101,291,S,S,S,999,1,0
1156,550,606,S,S,S,999,1,0
1157,147,224,S,S,S,999,1,0
1158,705,322,S,S,S,999,1,0
1159,562,625,S,S,S,999,1,0
1160,735,158,S,S,S,999,1,0
1161,587,381,S,S,S,999,1,0
1162,583,123,S,S,S,999,1,0
1163,834,29,S,S,S,999,1,0
1164,142,720,S,S,S,999,1,0
1165,390,221,S,S,S,999,1,0
1166,995,810,S,S,S,999,1,0
1167,321,414,S,S,S,999,1,0
1168,488,81,S,S,S,999,1,0
1169,475,366,S,S,S,999,1,0
1170,800,836,S,S,S,999,1,0
1171,193,914,S,S,S,999,1,0
1172,397,828,S,S,S,999,1,0
1173,55,722,S,S,S,999,1,0
1174,557,152,S,S,S,999,1,0
1175,88,597,S,S,S,999,1,0
1176,956,751,S,S,S,999,1,0
1177,295,178,S,S,S,999,1,0
1178,220,618,S,S,S,999,1,0
1179,154,55,S,S,S,999,1,0
1180,210,651,S,S,S,999,1,0
1181,988,341,S,S,S,999,1,0
1182,48,268,S,S,S,999,1,0
1183,746,967,S,S,S,999,1,0
1184,873,149,S,S,S,999,1,0
1185,436,430,S,S,S,999,1,0
1186,560,432,S,S,S,999,1,0
1187,349,542,S,S,S,999,1,0
1188,458,50,S,S,S,999,1,0
1189,76,99,S,S,S,999,1,0
1190,546,886,S,S,S,999,1,0
1191,759,323,S,S,S,999,1,0
1192,138,298,S,S,S,999,1,0
1193,330,793,S,S,S,999,1,0
1194,547,762,S,S,S,999,1,0
1195,343,27,S,S,S,999,1,0
1196,618,85,S,S,S,999,1,0
1197,668,629,S,S,S,999,1,0
1198,386,352,S,S,S,999,1,0
1199,803,416,S,S,S,999,1,0
1200,492,449,S,S,S,999,1,0
1201,817,946,S,S,S,999,1,0
1202,674,306,S,S,S,999,1,0
1203,365,353,I,S,I,998,2,0
1204,938,191,S,S,S,998,2,0
1205,253,248,S,S,S,998,2,0
1206,926,546,S,S,S,998,2,0
1207,704,842,S,S,S,998,2,0
1208,942,499,S,S,S,998,2,0
1209,479,997,S,S,S,998,2,0
1210,815,183,S,S,S,998,2,0
1211,360,695,S,S,S,998,2,0
1212,977,980,S,S,S,998,2,0
1213,132,271,S,S,S,998,2,0
1214,475,557,S,S,S,998,2,0
1215,466,714,S,S,S,998,2,0
1216,52,53,S,S,S,998,2,0
1217,779,908,S,S,S,998,2,0
1218,55,320,S,S,S,998,2,0
1219,870,304,S,S,S,998,2,0
1220,850,893,S,S,S,998,2,0
1221,22,919,S,S,S,998,2,0
1222,928,904,S,S,S,998,2,0
1223,863,340,S,S,S,998,2,0
1224,609,888,S,S,S,998,2,0
1225,534,183,S,S,S,998,2,0
1226,573,443,S,S,S,998,2,0
1227,147,331,S,S,S,998,2,0
1228,520,577,S,S,S,998,2,0
1229,3,785,S,S,S,998,2,0
1230,759,928,S,S,S,998,2,0
1231,584,83,S,S,S,998,2,0
1232,423,232,S,S,S,998,2,0
1233,331,736,S,S,S,998,2,0
1234,610,478,S,S,S,998,2,0
1235,638,837,S,S,S,998,2,0
1236,101,761,S,S,S,998,2,0
1237,329,853,S,S,S,998,2,0
1238,705,592,S,S,S,998,2,0
1239,393,58,S,S,S,998,2,0
1240,332,824,S,S,S,998,2,0
1241,235,597,S,S,S,998,2,0
1242,269,491,S,S,S,998,2,0
1243,808,871,S,S,S,998,2,0
1244,300,514,S,S,S,998,2,0
1245,49,800,S,S,S,998,2,0
1246,20,762,S,S,S,998,2,0
1247,422,791,S,S,S,998,2,0
1248,271,983,S,S,S,998,2,0
1249,974,9,S,S,S,998,2,0
1250,661,157,S,S,S,998,2,0
1251,891,736,S,S,S,998,2,0
1252,47,902,S,S,S,998,2,0
1253,771,60,S,S,S,998,2,0
1254,534,814,S,S,S,998,2,0
1255,172,826,S,S,S,998,2,0
1256,230,761,S,S,S,998,2,0
1257,281,140,S,S,S,998,2,0
1258,794,243,S,S,S,998,2,0
1259,265,126,S,S,S,998,2,0
1260,781,685,S,S,S,998,2,0
1261,153,850,S,S,S,998,2,0
1262,166,111,S,S,S,998,2,0
1263,866,787,S,S,S,998,2,0
1264,689,718,S,S,S,998,2,0
1265,679,958,S,S,S,998,2,0
1266,33,636,S,S,S,998,2,0
1267,878,989,S,S,S,998,2,0
1268,299,118,S,S,S,998,2,0
1269,78,938,S,S,S,998,2,0
1270,769,694,S,S,S,998,2,0
1271,273,784,S,S,S,998,2,0
1272,570,861,S,S,S,998,2,0
1273,194,434,S,S,S,998,2,0
1274,461,779,S,S,S,998,2,0
1275,313,424,S,S,S,998,2,0
1276,160,751,S,S,S,998,2,0
1277,446,70,S,S,S,998,2,0
1278,297,894,S,S,S,998,2,0
1279,976,518,S,S,S,998,2,0
1280,145,175,S,S,S,998,2,0
1281,941,947,S,S,S,998,2,0
1282,788,818,S,S,S,998,2,0
1283,686,954,S,S,S,998,2,0
1284,680,280,S,S,S,998,2,0
1285,276,872,S,S,S,998,2,0
1286,535,695,S,S,S,998,2,0
1287,508,887,S,S,S,998,2,0
1288,256,348,S,S,S,998,2,0
1289,400,936,S,S,S,998,2,0
1290,745,592,S,S,S,998,2,0
1291,75,91,S,S,S,998,2,0
1292,627,260,S,S,S,998,2,0
1293,548,673,S,S,S,998,2,0
1294,446,609,S,S,S,998,2,0
1295,685,818,S,S,S,998,2,0
1296,877,289,S,S,S,998,2,0
1297,148,881,S,S,S,998,2,0
1298,282,679,S,S,S,998,2,0
1299,42,220,S,S,S,998,2,0
1300,133,856,S,S,S,998,2,0
1301,503,140,S,S,S,998,2,0
1302,818,212,S,S,S,998,2,0
1303,223,596,S,S,S,998,2,0
1304,598,289,S,S,S,998,2,0
1305,748,811,S,S,S,998,2,0
1306,263,434,S,S,S,998,2,0
1307,455,175,S,S,S,998,2,0
1308,657,940,S,S,S,998,2,0
1309,591,376,S,S,S,998,2,0
1310,560,272,S,S,S,998,2,0
1311,873,620,S,S,S,998,2,0
1312,806,620,S,S,S,998,2,0
1313,518,679,S,S,S,998,2,0
1314,466,279,S,S,S,998,2,0
1315,220,530,S,S,S,998,2,0
1316,696,787,S,S,S,998,2,0
1317,139,632,S,S,S,998,2,0
1318,504,748,S,S,S,998,2,0
1319,670,144,S,S,S,998,2,0
1320,490,357,S,S,S,998,2,0
1321,852,896,S,S,S,998,2,0
1322,271,980,S,S,S,998,2,0
1323,238,584,S,S,S,998,2,0
1324,675,167,S,S,S,998,2,0
1325,86,502,S,S,S,998,2,0
1326,995,775,S,S,S,998,2,0
1327,940,998,S,S,S,998,2,0
1328,462,89,S,S,S,998,2,0
1329,972,961,S,S,S,998,2,0
1330,629,820,S,S,S,998,2,0
1331,780,33,S,S,S,998,2,0
1332,436,317,S,S,S,998,2,0
1333,294,785,S,S,S,998,2,0
1334,130,816,S,S,S,998,2,0
1335,272,848,S,S,S,998,2,0
1336,673,530,S,S,S,998,2,0
1337,247,401,S,S,S,998,2,0
1338,783,916,S,S,S,998,2,0
1339,958,679,S,S,S,998,2,0
1340,21,352,S,S,S,998,2,0
1341,618,59,S,S,S,998,2,0
1342,535,609,S,S,S,998,2,0
1343,161,836,S,S,S,998,2,0
1344,107,984,S,S,S,998,2,0
1345,388,523,S,S,S,998,2,0
1346,684,269,S,S,S,998,2,0
1347,295,162,S,S,S,998,2,0
1348,514,706,S,S,S,998,2,0
1349,652,394,S,S,S,998,2,0
1350,231,807,S,S,S,998,2,0
1351,279,15,S,S,S,998,2,0
1352,881,371,S,S,S,998,2,0
1353,961,36,S,S,S,998,2,0
1354,442,794,S,S,S,998,2,0
1355,801,472,S,S,S,998,2,0
1356,239,354,S,S,S,998,2,0
1357,701,568,S,S,S,998,2,0
1358,68,939,S,S,S,998,2,0
1359,383,646,S,S,S,998,2,0
1360,838,470,S,S,S,998,2,0
1361,806,888,S,S,S,998,2,0
1362,15,97,S,S,S,998,2,0
1363,611,710,S,S,S,998,2,0
1364,584,866,S,S,S,998,2,0
1365,306,540,S,S,S,998,2,0
1366,733,370,S,S,S,998,2,0
1367,779,941,S,S,S,998,2,0
1368,393,84,S,S,S,998,2,0
1369,517,777,S,S,S,998,2,0
1370,210,916,S,S,S,998,2,0
1371,918,744,S,S,S,998,2,0
1372,928,580,S,S,S,998,2,0
1373,610,277,S,S,S,998,2,0
1374,963,309,S,S,S,998,2,0
1375,451,22,S,S,S,998,2,0
1376,47,722,S,S,S,998,2,0
1377,65,505,S,S,S,998,2,0
1378,773,805,S,S,S,998,2,0
1379,990,185,S,S,S,998,2,0
1380,214,670,S,S,S,998,2,0
1381,121,727,S,S,S,998,2,0
1382,368,851,S,S,S,998,2,0
1383,376,696,S,S,S,998,2,0
1384,458,577,S,S,S,998,2,0
1385,168,392,S,S,S,998,2,0
1386,578,456,S,S,S,998,2,0
1387,974,537,S,S,S,998,2,0
1388,846,416,S,S,S,998,2,0
1389,754,811,S,S,S,998,2,0
1390,353,160,I,S,I,997,3,0
1391,976,945,S,S,S,997,3,0
1392,903,841,S,S,S,997,3,0
1393,558,331,S,S,S,997,3,0
1394,345,280,S,S,S,997,3,0
1395,413,892,S,S,S,997,3,0
1396,553,728,S,S,S,997,3,0
1397,172,313,S,S,S,997,3,0
1398,48,903,S,S,S,997,3,0
1399,959,91,S,S,S,997,3,0
1400,582,561,S,S,S,997,3,0
1401,173,624,S,S,S,997,3,0
1402,203,559,S,S,S,997,3,0
1403,990,433,S,S,S,997,3,0
1404,270,830,S,S,S,997,3,0
1405,272,757,S,S,S,997,3,0
1406,347,534,S,S,S,997,3,0
1407,978,959,S,S,S,997,3,0
1408,914,328,S,S,S,997,3,0
1409,347,406,S,S,S,997,3,0
1410,402,645,S,S,S,997,3,0
1411,651,893,S,S,S,997,3,0
1412,747,354,S,S,S,997,3,0
1413,45,721,S,S,S,997,3,0
1414,497,254,S,S,S,997,3,0
1415,48,129,S,S,S,997,3,0
1416,319,807,S,S,S,997,3,0
1417,341,248,S,S,S,997,3,0
1418,722,18,S,S,S,997,3,0
1419,394,104,S,S,S,997,3,0
1420,164,357,S,S,S,997,3,0
1421,489,697,S,S,S,997,3,0
1422,195,722,S,S,S,997,3,0
1423,873,807,S,S,S,997,3,0
1424,470,609,S,S,S,997,3,0
1425,15,942,S,S,S,997,3,0
1426,37,474,S,S,S,997,3,0
1427,833,433,S,S,S,997,3,0
1428,136,123,S,S,S,997,3,0
1429,375,196,S,S,S,997,3,0
1430,941,780,S,S,S,997,3,0
1431,79,643,S,S,S,997,3,0
1432,631,479,S,S,S,997,3,0
1433,986,639,S,S,S,997,3,0
1434,636,911,S,S,S,997,3,0
1435,337,104,S,S,S,997,3,0
1436,97,800,S,S,S,997,3,0
1437,235,639,S,S,S,997,3,0
1438,185,588,S,S,S,997,3,0
1439,366,936,S,S,S,997,3,0
1440,685,290,S,S,S,997,3,0
1441,642,774,S,S,S,997,3,0
1442,747,817,S,S,S,997,3,0
1443,315,7,S,S,S,997,3,0
1444,69,709,S,S,S,997,3,0
1445,834,712,S,S,S,997,3,0
1446,44,130,S,S,S,997,3,0
1447,399,868,S,S,S,997,3,0
1448,466,57,S,S,S,997,3,0
1449,259,135,S,S,S,997,3,0
1450,196,435,S,S,S,997,3,0
1451,835,211,S,S,S,997,3,0
1452,648,516,S,S,S,997,3,0
1453,178,935,S,S,S,997,3,0
1454,129,160,S,I,I,997,3,0
1455,664,359,S,S,S,997,3,0
1456,818,551,S,S,S,997,3,0
1457,93,723,S,S,S,997,3,0
1458,433,763,S,S,S,997,3,0
1459,849,953,S,S,S,997,3,0
1460,27,570,S,S,S,997,3,0
1461,351,455,S,S,S,997,3,0
1462,538,601,S,S,S,997,3,0
1463,862,309,S,S,S,997,3,0
1464,311,8,S,S,S,997,3,0
1465,90,194,S,S,S,997,3,0
1466,494,629,S,S,S,997,3,0
1467,284,183,S,S,S,997,3,0
1468,737,826,S,S,S,997,3,0
1469,885,9,S,S,S,997,3,0
1470,401,50,S,S,S,997,3,0
1471,890,295,S,S,S,997,3,0
1472,485,415,S,S,S,997,3,0
1473,323,150,S,S,S,997,3,0
1474,197,791,S,S,S,997,3,0
1475,192,630,S,S,S,997,3,0
1476,632,133,S,S,S,997,3,0
1477,2,426,S,S,S,997,3,0
1478,301,237,S,S,S,997,3,0
1479,68,854,S,S,S,997,3,0
1480,558,679,S,S,S,997,3,0
1481,380,394,S,S,S,997,3,0
1482,441,411,S,S,S,997,3,0
1483,274,782,S,S,S,997,3,0
1484,646,12,S,S,S,997,3,0
1485,680,214,S,S,S,997,3,0
1486,174,799,S,S,S,997,3,0
1487,48,715,S,S,S,997,3,0
1488,204,728,S,S,S,997,3,0
1489,658,764,S,S,S,997,3,0
1490,944,759,S,S,S,997,3,0
1491,509,301,S,S,S,997,3,0
1492,776,504,S,S,S,997,3,0
1493,772,962,S,S,S,997,3,0
1494,197,444,S,S,S,997,3,0
1495,736,3,S,S,S,997,3,0
1496,898,272,S,S,S,997,3,0
1497,512,545,S,S,S,997,3,0
1498,791,654,S,S,S,997,3,0
1499,883,460,S,S,S,997,3,0
1500,160,864,I,S,I,996,4,0
